depth,ED380_ADJUSTED
0.0,0.03746
5.0,0.0214
10.0,0.01094
15.0,0.00597
20.0,0.00285
25.0,0.00145
30.0,0.0007
35.0,0.00037
40.0,0.0002
45.0,0.00012
50.0,8e-05
55.0,5e-05
60.0,3e-05
65.0,2e-05
70.0,1e-05
75.0,1e-05
80.0,1e-05
85.0,1e-05
90.0,0.0
95.0,0.0
100.0,1e-05
105.0,0.0
110.0,1e-05
115.0,0.0
120.0,1e-05
125.0,1e-05
130.0,1e-05
135.0,1e-05
140.0,1e-05
145.0,1e-05
150.0,1e-05
155.0,1e-05
160.0,1e-05
165.0,1e-05
170.0,0.0
175.0,1e-05
180.0,0.0
185.0,1e-05
190.0,1e-05
195.0,1e-05
200.0,0.0
205.0,1e-05
210.0,1e-05
215.0,1e-05
220.0,1e-05
225.0,1e-05
230.0,1e-05
235.0,1e-05
240.0,1e-05
245.0,0.0
250.0,0.0
